system:index,distance_dep,distance_nac,distance_vec,elevation,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
510,1269482.6016616165,334.39128848323264,591.3638584955675,259,-12.882125000000002,-70.039875,0,-80.0,1669,1571.5,97.5,67.9,2.083833,
511,1269421.4255327578,1226.5862160575437,6202.219562697394,252,-12.906875,-69.990625,0,-340.0,1669,1571.5,97.5,205.8,1.8543341,
512,1429.6621224907874,15590.433136419419,82.16207759440425,394,-13.013625000000005,-70.482625,0,13.5,1669,1571.5,97.5,6.9,3.9807947,
513,1269496.1787486917,859.774540113081,1808.0498521396653,252,-12.876625000000004,-70.022125,0,443.0,1669,1571.5,97.5,-76.3,3.8000867,
514,20926.25060303798,1269534.431281596,384.51444926600084,287,-12.861125000000001,-70.56162499999999,0,157.5,1669,1571.5,97.5,-24.8,1.328416,
515,15781.626969091776,1269654.9631019218,414.60880713228966,300,-12.812125000000009,-70.531875,0,31.5,1669,1571.5,97.5,14.9,0.9510858,
516,1269729.1348131124,12251.689904264387,6472.136751142414,247,-12.781875,-69.917625,0,0.0,1669,1571.5,97.5,0.0,2.0836604,
517,2437.4665389830707,17708.911020961732,650.9878451711268,419,-13.015375000000006,-70.509625,0,-11.0,1669,1571.5,97.5,6.6,1.328837,
518,30471.70006321327,1269397.935180945,6353.77841483124,367,-12.916375000000002,-70.644875,0,0.0,1669,1571.5,97.5,0.3,6.8811707,
519,27206.699270582056,1269463.4489458802,3917.436129908078,405,-12.889875000000004,-70.615875,0,-15.5,1669,1571.5,97.5,11.2,8.280918,
520,1269487.5575733467,2224.8658984561926,11105.187811985781,247,-12.880125000000007,-69.936375,0,0.0,1669,1571.5,97.5,0.0,1.8543341,
521,269.7417566774009,17353.117385267622,1667.9795856827488,421,-12.999375,-70.491875,0,-1.5,1669,1571.5,97.5,1.0,5.547545,
522,8220.810622737996,1269867.2467880615,2838.925225144185,267,-12.725375,-70.489125,0,78.5,1669,1571.5,97.5,-18.0,0.9507589,
523,1269592.9177438791,6347.604468072444,7887.656850113603,242,-12.837375000000009,-69.966625,0,317.0,1669,1571.5,97.5,-91.1,5.4935446,
524,1269489.3644113522,1396.8533319418439,6033.023310892756,246,-12.879374999999996,-69.983625,0,1218.5,1669,1571.5,97.5,-348.4,2.6555047,
525,1143.7718107551545,22203.876483285745,2026.739203577117,379,-12.994875000000008,-70.545875,0,-4.0,1669,1571.5,97.5,4.4,2.7802885,
526,9157.302348082074,1269895.889207087,1483.0741680219517,275,-12.713625000000008,-70.496875,0,-99.0,1669,1571.5,97.5,76.0,2.0835433,
527,1269534.431281596,3867.0404624035436,7754.674488666233,240,-12.861125000000001,-69.96487499999999,0,101.5,1669,1571.5,97.5,-15.7,0.92740995,
528,13056.966052313684,1269578.1544250965,4994.95463678574,296,-12.843375000000009,-70.491125,0,21.5,1669,1571.5,97.5,0.0,2.7802885,
529,25552.727407767004,1269536.8575167414,5070.031634952483,315,-12.860124999999996,-70.607375,0,0.0,1669,1571.5,97.5,0.0,2.1157656,
530,15966.838588133587,34498.39479734714,14699.153713812328,333,-13.006625,-70.681375,0,-0.5,1669,1571.5,97.5,0.3,6.533385,
531,25562.20605722129,1269490.6033844983,3406.63401454897,391,-12.878875000000008,-70.602125,0,0.0,1669,1571.5,97.5,0.0,6.5333147,
532,7318.62482039616,28395.023322448986,5819.721234565009,356,-12.963875000000002,-70.593375,0,-1.0,1669,1571.5,97.5,0.6,0.0,
533,13370.009967032734,1269693.0043885799,478.5019519730219,271,-12.796625000000006,-70.514875,0,61.0,1669,1571.5,97.5,-13.2,2.9975636,
534,10138.039803820202,1269793.3928136416,3289.9592374647573,263,-12.755624999999995,-70.501875,0,-3.5,1669,1571.5,97.5,12.1,0.0,
535,702.0296280306213,21252.637779391793,752.0702845416944,516,-12.987125000000006,-70.528375,0,7.0,1669,1571.5,97.5,0.5,11.919894,
536,1269489.9838980762,116.2252793146044,551.3049064851054,253,-12.879125000000002,-70.043125,0,-42.0,1669,1571.5,97.5,46.0,4.8351946,
537,19338.134827042326,1269529.4755528488,853.2252967314213,305,-12.863124999999997,-70.546875,0,1.5,1669,1571.5,97.5,38.9,2.0837998,
538,11220.203195877288,29478.79444687239,11852.332121388527,374,-13.017875000000004,-70.636375,0,-28.5,1669,1571.5,97.5,18.8,4.8377743,
539,21960.72590361309,1269662.3443362152,6334.752624373877,305,-12.809125000000009,-70.596625,0,0.0,1669,1571.5,97.5,0.0,4.702953,
540,1269452.3495309236,961.9068319842462,11583.021666021667,254,-12.894374999999997,-69.934375,0,0.0,1669,1571.5,97.5,0.0,2.0838542,
541,1269523.9519573853,1508.9809413386379,1100.2544913517718,261,-12.865375,-70.027125,0,465.5,1669,1571.5,97.5,-82.6,3.3669653,
542,1269489.3644113522,1112.434532533202,5266.882320146101,251,-12.879374999999996,-69.990625,0,788.5,1669,1571.5,97.5,-178.8,1.8543341,
543,3037.483677115832,17371.5563802623,38.7310027777732,434,-13.021124999999998,-70.510375,0,-14.5,1669,1571.5,97.5,8.7,1.3288531,
544,8532.819823156964,28602.23394866112,9120.082386912938,381,-12.990125000000006,-70.61337499999999,0,50.5,1669,1571.5,97.5,-2.1,14.14654,
545,3834.186599178415,15298.77515663705,710.463322894793,437,-13.032375000000002,-70.495125,0,3.0,1669,1571.5,97.5,-0.6,2.1169481,
546,14830.669320238621,1269792.154135936,214.00928897840618,295,-12.756124999999997,-70.546125,0,19.0,1669,1571.5,97.5,-3.8,4.6696744,
547,17939.196709469874,1269688.7202843472,3702.9015626404357,302,-12.798375000000007,-70.561125,0,72.0,1669,1571.5,97.5,-5.1,2.6550663,
548,3791.3071205069677,15544.391762717096,577.7162189718114,440,-13.031875,-70.497625,0,8.0,1669,1571.5,97.5,-2.1,1.3288829,
549,1269656.2019134713,9063.943390294906,8190.16753807624,244,-12.811625000000006,-69.964125,0,0.0,1669,1571.5,97.5,0.0,2.1154373,
550,24638.57446733743,1269434.4353867213,1189.3262916008653,321,-12.901624999999996,-70.592375,0,87.0,1669,1571.5,97.5,-7.8,2.0838668,
551,10096.778667286748,30828.632982779403,1068.3010287426926,309,-12.920874999999995,-70.586625,0,-4.5,1669,1571.5,97.5,19.6,4.670807,
552,6256.358049366269,1269821.46918421,4462.779496530807,298,-12.744124999999997,-70.468375,0,0.0,1669,1571.5,97.5,0.0,1.8543341,
553,1269478.8847151224,27.39432153821413,1556.662887348649,237,-12.883624999999995,-70.026125,0,67.0,1669,1571.5,97.5,19.1,0.95135605,
554,4744.735555559181,19964.08270475224,4157.712102790127,451,-13.039124999999999,-70.550375,0,1.0,1669,1571.5,97.5,6.1,24.446564,
555,29644.5562194776,1269409.0350716878,5533.958678741649,370,-12.911874999999995,-70.637625,0,0.0,1669,1571.5,97.5,0.6,10.107072,
556,14866.390568811034,1269822.088508916,1368.1669143439228,298,-12.743875000000003,-70.548625,0,64.5,1669,1571.5,97.5,-12.7,0.92740995,
557,4289.31459620301,25432.24104925147,4875.323008780178,381,-12.974625000000003,-70.567375,0,8.0,1669,1571.5,97.5,-2.3,3.9124196,
558,9539.169966756179,1269825.1335176595,2879.7968092342185,272,-12.742625000000004,-70.499625,0,33.0,1669,1571.5,97.5,22.3,1.3280959,
559,1269343.4152386466,4834.717576466019,6887.180219755726,259,-12.938375000000008,-70.051625,0,-0.5,1669,1571.5,97.5,9.9,1.3286263,
560,12748.717402952703,1269959.158279109,1377.0684010921973,259,-12.687624999999997,-70.524625,0,7.5,1669,1571.5,97.5,4.7,4.1615024,
561,14499.702931207308,35024.19762740268,9564.23892307874,370,-12.956625000000003,-70.661625,0,0.0,1669,1571.5,97.5,0.0,6.533357,
562,1269523.9519573853,3315.8492570948347,10128.481475588667,259,-12.865375,-69.943375,0,0.0,1669,1571.5,97.5,0.0,2.083804,
563,1269300.613377998,5736.718958883031,9923.746983425164,263,-12.955624999999998,-70.083375,0,-21.0,1669,1571.5,97.5,32.4,2.0839605,
564,10315.91513223931,30958.894183077686,7566.174952804281,324,-12.968625000000003,-70.62537499999999,0,67.0,1669,1571.5,97.5,-16.1,3.367408,
565,16102.47940908844,1269480.74318973,4280.012865136321,320,-12.882874999999999,-70.51412499999999,0,0.0,1669,1571.5,97.5,0.0,2.6555228,
566,1269499.2761626637,531.9100548565702,581.1306502341806,251,-12.875375000000005,-70.045125,0,-2.5,1669,1571.5,97.5,34.2,2.6554823,
567,14744.178148899957,33996.24121914111,12801.666786537984,341,-12.993125000000006,-70.67037499999999,0,-81.0,1669,1571.5,97.5,49.8,4.7234044,
568,5642.348033470688,11180.010536169775,4984.665941033679,575,-13.065624999999997,-70.473125,0,75.5,1669,1571.5,97.5,-2.2,7.9003,
569,1269476.4067447467,817.2495771414572,2823.73651927687,259,-12.884625,-70.063625,0,-126.5,1669,1571.5,97.5,91.1,2.1159341,
570,1269278.2567056713,8192.538498509515,9777.344846708887,256,-12.964624999999998,-70.022375,0,0.0,1669,1571.5,97.5,0.0,1.8543341,
571,25189.360348369504,1269533.8118165606,4591.751736897985,316,-12.861374999999995,-70.602875,0,0.0,1669,1571.5,97.5,0.0,6.8797817,
572,1269488.1770609524,1069.7902851832507,5324.694612125877,249,-12.879874999999998,-69.99012499999999,0,891.0,1669,1571.5,97.5,-214.8,2.0838292,
573,1114.904408087242,21537.62321091437,1210.0861353962061,456,-12.982875000000007,-70.528125,0,-0.5,1669,1571.5,97.5,1.3,7.1825547,
574,10382.649993002618,31428.191368785647,5462.92805076338,310,-12.950375000000008,-70.617875,0,-27.0,1669,1571.5,97.5,16.4,3.3673291,
575,17558.037997253232,1269637.155052326,1103.0779364296482,301,-12.819375000000008,-70.546375,0,-11.5,1669,1571.5,97.5,17.7,2.11549,
576,13219.690770393207,1269806.81174467,389.44703747122946,294,-12.750124999999997,-70.532375,0,-24.0,1669,1571.5,97.5,39.8,7.57615,
577,22288.57045689478,1269607.0614616948,4518.858700938259,311,-12.831625000000003,-70.588375,0,15.0,1669,1571.5,97.5,-4.4,0.92740995,
578,1269452.3495309236,77.48122252358955,3101.790211650337,254,-12.894374999999997,-70.060875,0,-99.5,1669,1571.5,97.5,136.5,6.5333233,
579,29020.93675594932,1269467.7854351264,5586.5124307055585,354,-12.888125000000002,-70.632625,0,-1.0,1669,1571.5,97.5,0.6,5.9807596,
580,16560.18614123859,1269613.2041221815,514.747031175038,294,-12.829125000000005,-70.53037499999999,0,176.5,1669,1571.5,97.5,-7.6,3.3996246,
581,13918.978713645201,34695.757809636976,8279.564949179434,361,-12.948374999999999,-70.652875,0,0.0,1669,1571.5,97.5,0.0,15.344854,
582,5666.597710265424,25076.863901362176,6318.42151911093,463,-13.008125000000007,-70.586625,0,10.5,1669,1571.5,97.5,0.1,2.7802885,
583,20004.06697991227,1269625.4893539974,2879.344042463172,306,-12.824124999999995,-70.56887499999999,0,153.0,1669,1571.5,97.5,-20.3,2.0837328,
584,6665.780793365851,1269973.1431053835,4878.78050084394,292,-12.681875000000005,-70.462875,0,-10.0,1669,1571.5,97.5,9.5,2.9963388,
585,10573.519992375992,1269749.986761658,1343.7263222387023,286,-12.773375000000001,-70.498375,0,-17.5,1669,1571.5,97.5,17.5,4.669792,
586,16391.971387072084,1269812.3341097129,980.3464789297711,300,-12.747875000000008,-70.562125,0,37.0,1669,1571.5,97.5,-10.7,2.7802885,
587,739.9751512634087,15770.303309560182,433.037703002498,423,-13.007125000000002,-70.479625,0,14.5,1669,1571.5,97.5,19.7,3.9129014,
588,16696.501066657544,1269790.3477287828,27.40104265665588,300,-12.756875000000008,-70.563375,0,71.0,1669,1571.5,97.5,-14.1,0.95087767,
589,1269372.5341355377,4194.111971326867,5457.891368630605,256,-12.926625000000001,-70.036125,0,0.0,1669,1571.5,97.5,10.6,1.9025152,
590,6293.493532878911,23343.12459334953,6583.491757870754,433,-13.032875000000004,-70.581625,0,5.0,1669,1571.5,97.5,-0.9,14.403835,
591,2894.8558749940044,20309.614314960203,2692.4210440588986,436,-13.023125000000007,-70.544875,0,0.0,1669,1571.5,97.5,0.0,7.923677,
592,16700.12838839216,1269799.4829614526,367.62620899633316,299,-12.753124999999997,-70.564125,0,92.5,1669,1571.5,97.5,-26.5,3.3989058,
593,11869.834518852564,1269857.4927357414,27.40249159127973,282,-12.729375000000005,-70.522375,0,45.5,1669,1571.5,97.5,4.6,3.9784896,
594,1269222.9054669056,8544.470892384768,13159.426636896656,270,-12.986874999999998,-70.08687499999999,0,-3.0,1669,1571.5,97.5,10.7,4.671266,
595,2302.81347124812,23240.82001499431,2563.7837761984983,429,-12.978875000000002,-70.545125,0,0.0,1669,1571.5,97.5,0.0,10.559179,
596,10650.353253533369,1269729.1348131124,411.9081374781313,285,-12.781875,-70.494125,0,119.5,1669,1571.5,97.5,-25.8,4.224722,
597,27535.36845304102,1269439.9593716897,3709.56697389184,361,-12.899375000000006,-70.618875,0,-126.5,1669,1571.5,97.5,82.1,7.899627,
598,2502.891207480736,17276.23008649355,538.0719866045386,423,-13.017624999999995,-70.50637499999999,0,-1.0,1669,1571.5,97.5,0.6,2.8535032,
599,9564.988504316538,1269871.530290008,1648.7284773549027,275,-12.723624999999998,-70.501375,0,-10.5,1669,1571.5,97.5,35.3,2.654665,
600,11970.707812499084,1269976.1877519449,1945.7587582546578,259,-12.680625000000006,-70.517375,0,24.5,1669,1571.5,97.5,-3.6,7.898756,
601,16920.388059717505,1269670.9127082198,2033.0325928724412,295,-12.805625000000006,-70.54662499999999,0,18.0,1669,1571.5,97.5,12.0,4.1619043,
602,2092.4137563490617,18178.87823523777,1002.9218863803223,413,-13.010625000000005,-70.511375,0,0.0,1669,1571.5,97.5,0.0,1.8543341,
603,1269567.6754617873,3388.7274374047156,1196.0583621683727,251,-12.847625000000008,-70.02737499999999,0,70.5,1669,1571.5,97.5,23.3,2.99811,
604,1269362.6213945677,3797.9911389159643,7733.713406157743,256,-12.930625000000006,-69.992875,0,-18.0,1669,1571.5,97.5,10.8,2.083917,
605,1269407.7960189292,2856.872066988845,3906.0424502752207,253,-12.912374999999997,-70.035375,0,0.0,1669,1571.5,97.5,0.0,0.0,
606,3525.377688082219,21798.139160802657,3763.9936375741563,451,-13.020375000000001,-70.559125,0,0.0,1669,1571.5,97.5,0.0,2.0840735,
607,1269444.2959411775,54.787150281224704,10360.784648505867,238,-12.897625000000005,-69.946375,0,-18.5,1669,1571.5,97.5,22.6,2.655603,
608,9866.185642737668,1269974.3816065602,2693.6494030529257,259,-12.681375000000003,-70.49612499999999,0,25.5,1669,1571.5,97.5,-2.9,1.3279322,
609,13219.596613504486,33542.21779869152,9551.539023076364,325,-12.968375000000009,-70.652875,0,-6.5,1669,1571.5,97.5,14.3,4.6711364,
610,7646.8044884063265,27861.02760591957,3002.7371679242574,374,-12.932375000000008,-70.561125,0,0.0,1669,1571.5,97.5,0.0,2.1162605,
611,1269499.2761626637,3230.49175847686,11609.7564495554,260,-12.875375000000005,-69.926125,0,-0.5,1669,1571.5,97.5,0.3,2.083821,
612,1688.7741346553303,22603.91705129913,2555.347101272819,374,-12.995625000000004,-70.551125,0,6.5,1669,1571.5,97.5,-1.6,0.0,
613,3199.1671215022934,22324.578685145178,3620.521875183416,433,-13.013625000000005,-70.560625,0,0.0,1669,1571.5,97.5,0.0,2.0840619,
614,1269392.9789193152,2328.3597596875416,8403.730536998231,250,-12.918374999999997,-69.974125,0,1.5,1669,1571.5,97.5,2.7,3.4004729,
615,1269472.7414046975,1178.2686197585072,8307.714064231055,256,-12.886125000000007,-69.963375,0,4.5,1669,1571.5,97.5,-1.2,4.7038875,
616,6880.794812409994,25586.907030299644,7461.451749702251,536,-13.015875000000008,-70.596125,0,10.5,1669,1571.5,97.5,0.8,2.1168332,
617,2558.0646232453196,12319.840315757412,3269.9632263169024,396,-13.038624999999996,-70.465125,0,27.5,1669,1571.5,97.5,-2.0,0.95194846,
618,6683.091383452362,22531.332274167682,6821.760539025586,399,-13.042375000000007,-70.57787499999999,0,28.5,1669,1571.5,97.5,-5.7,5.095437,
619,13218.894748902738,1269795.8185539816,822.0348213783852,286,-12.754625000000004,-70.531375,0,-107.5,1669,1571.5,97.5,77.2,0.92740995,
620,1269281.354651436,7313.966382920301,11029.456764479892,255,-12.963375,-69.98712499999999,0,0.0,1669,1571.5,97.5,0.0,2.083974,
621,1269467.7854351264,737.6082322180521,6312.597539657733,248,-12.888125000000002,-69.982125,0,625.0,1669,1571.5,97.5,-143.7,0.0,
622,3177.906840164706,19128.960698385854,2083.0018926457133,469,-13.027875000000009,-70.535125,0,0.0,1669,1571.5,97.5,0.0,3.8244698,
623,13174.921171928721,33950.63410212092,7908.512880776802,374,-12.951625000000007,-70.646875,0,0.0,1669,1571.5,97.5,0.0,8.8438635,
624,1269515.2793477944,2828.2048161000507,9505.509964254521,256,-12.868875000000003,-69.949375,0,0.0,1669,1571.5,97.5,0.0,4.8350043,
625,794.2486367458595,20117.94354017439,0.0,399,-13.003875000000008,-70.52862499999999,0,10.5,1669,1571.5,97.5,-1.8,3.9128518,
626,9302.083422368567,1269768.9287052222,1975.883955911015,282,-12.765625,-70.489375,0,-63.0,1669,1571.5,97.5,61.5,4.1617675,
627,1269572.5794209011,4728.469187614035,3814.0000282051546,260,-12.845624999999998,-70.002875,0,-0.5,1669,1571.5,97.5,0.5,1.3283739,
628,15861.27326294423,33442.43883449644,15979.217981423606,348,-13.025125000000003,-70.678125,0,0.0,1669,1571.5,97.5,0.0,3.8244672,
629,1269642.6781552979,8501.99222686563,10087.47240971192,240,-12.817125000000004,-69.947625,0,64.5,1669,1571.5,97.5,-4.3,1.8543341,
630,1269574.437758353,5120.48594949227,6478.824759568493,255,-12.844875000000002,-69.97812499999999,0,335.5,1669,1571.5,97.5,-98.1,6.734288,
631,4885.446373921316,16862.994123608838,2284.876255642978,511,-13.040875,-70.518875,0,-2.0,1669,1571.5,97.5,5.4,6.01302,
632,13033.180232914858,1269533.8118165606,6150.581093182454,301,-12.861374999999995,-70.489125,0,0.0,1669,1571.5,97.5,0.0,4.162096,
633,1269491.2228706179,2879.4305139163644,11915.386098877156,259,-12.878625,-69.926625,0,-0.5,1669,1571.5,97.5,0.3,0.92740995,
634,9968.330463032155,1269967.6730440713,2487.96369402237,261,-12.684125000000009,-70.49612499999999,0,32.5,1669,1571.5,97.5,-3.9,0.92740995,
635,6869.969147791988,1269943.3671093376,4705.653962174753,290,-12.694125,-70.469625,0,-6.0,1669,1571.5,97.5,7.4,2.0835102,
636,12776.92757229065,33511.122625472366,7910.924953871921,381,-12.955124999999995,-70.644375,0,0.0,1669,1571.5,97.5,0.0,3.8244007,
637,11779.743167915452,1269814.7598138691,1274.6884960502668,282,-12.746875000000003,-70.51962499999999,0,152.0,1669,1571.5,97.5,-26.6,3.398848,
638,17690.08661643776,1269422.0450526366,3952.2075458345503,338,-12.906625000000005,-70.52862499999999,0,-2.0,1669,1571.5,97.5,1.2,6.734418,
639,1269438.720349115,479.1897519348416,4295.884172465802,253,-12.899875000000009,-70.070375,0,-119.5,1669,1571.5,97.5,118.1,2.1160383,
640,8107.643311933954,28730.101600353133,7634.144643623037,366,-12.977874999999997,-70.607125,0,13.0,1669,1571.5,97.5,2.1,10.512214,
641,1269605.8226021968,5276.7620946574125,2824.0243830614295,248,-12.832125000000005,-70.01837499999999,0,-0.5,1669,1571.5,97.5,0.3,2.655249,
642,1269624.2505124812,7632.048771924304,8308.11833343204,251,-12.824624999999997,-69.966625,0,31.5,1669,1571.5,97.5,-6.2,5.547545,
643,1269443.6764321576,82.18068531633513,7745.93830384875,240,-12.897874999999999,-69.971125,0,-65.5,1669,1571.5,97.5,39.4,0.0,
644,7372.553833101028,12242.638574222194,5469.812501807684,555,-13.075874999999996,-70.489875,0,9.0,1669,1571.5,97.5,8.0,11.032157,
645,1269319.2006117846,6033.45826497987,8603.046304910038,257,-12.948125000000005,-70.005625,0,-41.0,1669,1571.5,97.5,24.6,1.3286527,
646,14729.741953933884,1269850.164245023,2152.435413627751,292,-12.732375000000005,-70.548375,0,111.5,1669,1571.5,97.5,-16.1,2.937884,
647,1269422.664572213,1794.8235511868622,4065.2701820213665,256,-12.906374999999997,-70.016125,0,0.0,1669,1571.5,97.5,0.0,3.7047918,
648,1269503.5609062,1655.0664034426798,3162.2965886133243,261,-12.873625000000004,-70.009875,0,0.0,1669,1571.5,97.5,0.8,2.1158583,
649,1269298.7030079893,4895.5371415002655,11028.961302923622,266,-12.956375000000008,-70.100375,0,0.0,1669,1571.5,97.5,0.0,2.6559236,
650,1269362.6213945677,3685.191496346709,8908.06848424478,255,-12.930625000000006,-69.977625,0,-0.5,1669,1571.5,97.5,0.9,2.083917,
651,16224.758425115893,1269637.155052326,82.19321064998694,287,-12.819375000000008,-70.532625,0,25.0,1669,1571.5,97.5,30.5,9.383207,
652,6459.167030538346,1269953.1205020878,5471.928679988605,289,-12.690125000000009,-70.463625,0,11.0,1669,1571.5,97.5,2.3,2.0835032,
653,18076.96365925936,1269660.4861274278,2528.3692368890415,298,-12.809875000000005,-70.556375,0,32.5,1669,1571.5,97.5,27.8,3.8242645,
654,1269257.0872072424,8757.972561232467,10555.246063969673,261,-12.973124999999996,-70.042875,0,-2.5,1669,1571.5,97.5,1.5,3.367427,
655,8939.464561997682,1269808.6697393279,3775.5363506132803,272,-12.749375,-70.492375,0,19.5,1669,1571.5,97.5,19.3,1.8543341,
656,1269477.0262377942,739.6455987122048,3815.1885046067637,258,-12.884375000000006,-70.004625,0,-24.5,1669,1571.5,97.5,31.5,5.6275287,
657,8283.993094367257,1269997.448470247,4323.561486641768,245,-12.671875,-70.484625,0,0.5,1669,1571.5,97.5,5.0,2.7802885,
658,9922.943341228078,31044.132367821538,4626.56093571877,315,-12.946375000000003,-70.610375,0,18.5,1669,1571.5,97.5,3.5,3.9120004,
659,10195.55019095532,29493.879822111932,10918.611891757224,438,-13.001625000000004,-70.628875,0,-11.5,1669,1571.5,97.5,12.2,14.60226,
660,10028.41048611652,1270004.1052724712,3451.3720964486765,257,-12.669125000000008,-70.502625,0,-14.5,1669,1571.5,97.5,9.8,8.044833,
661,1437.2111803944406,13265.22606206857,2085.703720513924,402,-13.027124999999998,-70.46612499999999,0,3.5,1669,1571.5,97.5,-0.5,5.8611174,
662,1269410.8936485583,1549.5738451466264,8761.003978904688,254,-12.911124999999998,-69.966375,0,-2.0,1669,1571.5,97.5,1.2,3.400404,
663,10195.289352254613,1269786.0639529745,2959.8100048639235,260,-12.758624999999995,-70.501375,0,-1.5,1669,1571.5,97.5,2.1,3.3665123,
664,1760.4724632737973,19691.63379945642,1109.1007627592387,432,-13.014875000000004,-70.532375,0,0.0,1669,1571.5,97.5,0.0,1.3288363,
665,1269508.5167361093,2597.903307142458,9976.618940105622,263,-12.871625000000009,-69.945375,0,0.0,1669,1571.5,97.5,0.0,2.115845,
666,1269222.2858498248,8273.135827715396,13327.422987410266,272,-12.987125000000006,-70.095375,0,-2.5,1669,1571.5,97.5,5.8,3.8244312,
667,23777.774071697448,1269452.3495309236,1043.1228818694792,321,-12.894374999999997,-70.584625,0,240.0,1669,1571.5,97.5,-44.8,5.092819,
668,1269283.8330026036,5414.173818796061,11078.614878096787,266,-12.962375000000009,-70.103875,0,0.0,1669,1571.5,97.5,0.0,0.0,
669,7761.87419458556,24172.03248057439,8057.287276832915,400,-13.039874999999995,-70.593125,0,4.5,1669,1571.5,97.5,4.3,8.846124,
670,9587.751653100724,29044.32689214536,10332.430353010704,484,-12.999875000000003,-70.623375,0,-4.5,1669,1571.5,97.5,7.0,10.763901,
671,17790.618231417095,1269794.6314901388,348.759511904055,300,-12.755125000000007,-70.573875,0,0.0,1669,1571.5,97.5,0.0,5.761143,
672,13667.743325935604,32878.59810287798,12331.331177532511,326,-12.996375,-70.660625,0,-11.5,1669,1571.5,97.5,12.6,4.671332,
673,1269453.5885401957,252.55813261814097,6177.220487419509,248,-12.893875000000008,-69.984875,0,396.0,1669,1571.5,97.5,-73.4,2.0838532,
674,575.7746341419437,11763.581849958531,3542.6504163511736,393,-13.023875000000004,-70.446125,0,40.0,1669,1571.5,97.5,27.6,1.8543341,
675,11754.4463670586,1269753.0319433094,1472.4919197106926,284,-12.772125000000003,-70.51112499999999,0,48.5,1669,1571.5,97.5,19.0,3.7985148,
676,10078.859825924012,29582.939424329023,10500.010980422318,427,-12.997875000000008,-70.627875,0,-8.0,1669,1571.5,97.5,7.0,16.628914,
677,1269370.0559575523,3348.997791361315,10265.011720538985,258,-12.927625000000006,-69.959875,0,0.0,1669,1571.5,97.5,0.7,2.1162262,
678,9362.513664016022,1269748.7480416084,977.9971171143525,287,-12.773875000000004,-70.485125,0,-19.0,1669,1571.5,97.5,26.3,2.0836465,
679,21691.746525460534,1269428.859751349,950.9046218809491,353,-12.903875,-70.565375,0,-15.0,1669,1571.5,97.5,22.6,13.684626,
680,2076.0166417154965,16628.195620078262,794.2295066775999,413,-13.016125000000002,-70.497625,0,9.0,1669,1571.5,97.5,-2.7,0.95186204,
681,12747.403097158085,1269672.7709017477,1715.8553291283176,294,-12.804874999999996,-70.504375,0,-5.0,1669,1571.5,97.5,3.0,3.3667088,
682,3893.9872260214793,25001.82707606423,4558.469139926056,398,-12.979624999999999,-70.566375,0,49.0,1669,1571.5,97.5,-8.6,11.272223,
683,1269538.0964435376,3843.300883481443,9506.272949861994,259,-12.859625000000008,-69.948875,0,0.0,1669,1571.5,97.5,0.0,4.7233033,
684,15725.486977969074,1269554.0991393246,3371.593870473873,305,-12.853125000000006,-70.514625,0,-15.0,1669,1571.5,97.5,10.1,10.139468,
685,1269521.4740749763,2417.309831640031,3023.1737193354065,264,-12.866375000000005,-70.008875,0,1.5,1669,1571.5,97.5,1.6,1.9020573,
686,1269303.0916915624,5371.966226211692,10069.027846725681,266,-12.954625000000007,-70.087625,0,-0.5,1669,1571.5,97.5,0.3,2.6559145,
687,1269667.8673296128,9916.290480221047,7266.001859135998,239,-12.806875000000005,-69.923375,0,133.5,1669,1571.5,97.5,-21.2,2.6551127,
688,1269492.4618419502,1923.8744528685834,10121.930092688328,257,-12.878124999999997,-69.945125,0,0.0,1669,1571.5,97.5,0.0,2.9380615,
689,22462.390020424977,1269613.8235484804,4985.167345623133,309,-12.828874999999996,-70.591625,0,0.0,1669,1571.5,97.5,0.0,2.115554,
690,5128.937601258426,25433.330069064443,5926.269933500079,402,-12.995374999999996,-70.582625,0,15.0,1669,1571.5,97.5,-3.0,2.1166916,
691,19884.920223416186,1269411.5131735771,2847.2774460414507,354,-12.910875000000004,-70.548375,0,-17.5,1669,1571.5,97.5,11.9,15.06745,
692,10915.423723921756,1269658.6279159207,2306.987031302442,307,-12.810625000000002,-70.480375,0,48.0,1669,1571.5,97.5,-5.0,4.833929,
693,1269367.5777747289,4102.0257056001365,6567.780395237675,253,-12.928624999999997,-70.008375,0,-408.5,1669,1571.5,97.5,267.4,3.9800992,
694,12557.437679191262,1269531.9534196404,6615.991032457097,306,-12.862125000000006,-70.484625,0,-6.0,1669,1571.5,97.5,3.6,0.92740995,
695,5435.648744059796,1269857.4927357414,5501.62601863649,297,-12.729375000000005,-70.463625,0,0.0,1669,1571.5,97.5,0.0,0.0,
696,2054.2990365017627,22776.066982255208,2863.7392543929136,372,-12.997625,-70.554625,0,0.0,1669,1571.5,97.5,0.0,0.92740995,
697,451.6776691368248,11959.960961661529,3464.2095847213113,409,-13.020624999999995,-70.44562499999999,0,9.0,1669,1571.5,97.5,30.6,5.095047,
698,11225.600221296372,1269756.0771176578,1725.3490266946035,280,-12.770875000000004,-70.50637499999999,0,89.5,1669,1571.5,97.5,-9.0,2.0836413,
699,10672.240692203957,1269853.2091864431,1143.3731087426793,274,-12.731125000000006,-70.511375,0,0.0,1669,1571.5,97.5,9.7,2.1148932,
