system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,offset,price_after,price_before,price_dif,scale,slope,type,type_prev,year,.geo
738,268,102.9471,18526,18494,27988,18526,31403,9844,11070,24,-12.733169994752158,,-70.12922844300076,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.1149054,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12944106292163,-12.73290152223072]}"
739,384,97.68169,17103,0,17183,24892,2430,12964,9157,31,-12.970325229759712,,-70.68977718029133,,0,-5.0,1160.1,1266.4,-106.30000000000018,13.1,5.8257866,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68994077879503,-12.970723137721885]}"
740,298,89.875114,2980,4360,2980,27282,12682,5792,12158,24,-12.718796950206247,,-70.44094384659023,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.66410565,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44129171242515,-12.718369612671323]}"
741,407,89.56014,16424,0,16507,24124,3150,12774,8567,21,-12.975715121464429,,-70.68438728858662,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,10.360508,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68444557774589,-12.975911111381082]}"
742,400,105.721756,2960,11774,2960,15784,16006,3201,5629,31,-12.966731968623234,,-70.49214781778504,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,5.53634,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49220841290968,-12.967050624484791]}"
743,335,80.28875,10558,0,15102,10558,11730,8280,15236,31,-13.034105614932198,,-70.2460094299363,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.55269,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2455914526578,-13.03371246567379]}"
744,281,23.566914,10929,492,10929,30223,12103,1893,19022,34,-12.745746408729833,,-70.51191075403567,,0,50.5,1160.1,1266.4,-106.30000000000018,0.9,1.9917109,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51189844262757,-12.745638765745195]}"
745,403,100.82355,3193,7656,3193,22245,11928,3490,3306,21,-12.97302017561207,,-70.55143662653693,,0,7.0,1160.1,1266.4,-106.30000000000018,2.8,3.173004,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55169724147524,-12.972940210075985]}"
746,252,108.40234,10055,10149,50433,10055,23941,5764,5377,24,-12.800543641061124,,-69.9109378289597,,0,-1.0,1160.1,1266.4,-106.30000000000018,1.2,1.058042,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9111170686844,-12.800200325720493]}"
747,370,91.26121,2894,5725,2894,3368,12738,4287,4773,31,-13.024224146806883,,-70.38075672255422,,0,-20.5,1160.1,1266.4,-106.30000000000018,21.3,9.3365755,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38108275068035,-13.02434691123708]}"
748,308,43.757362,17213,0,17213,30866,2515,4859,12901,41,-12.855340873392414,,-70.60264059773174,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.92740995,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60265797900414,-12.855478454578304]}"
749,241,21.387392,393,311,35091,393,15164,0,2975,42,-12.873307179074803,,-70.04029522987292,,0,15.0,1160.1,1266.4,-106.30000000000018,-3.3,1.9577438,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03993803282232,-12.872959365494626]}"
750,258,51.128452,9473,0,9473,33173,7515,2212,13411,31,-12.691847491682662,,-70.4948427636374,,0,-12.5,1160.1,1266.4,-106.30000000000018,9.2,4.638532,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49472995127898,-12.691766870330932]}"
751,359,101.55791,3126,10094,3126,8685,24112,3647,14155,41,-12.909239790439585,,-70.39243482124778,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,4.045718,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3923351290415,-12.909022605457363]}"
752,301,27.672552,17345,0,17345,31915,11138,2186,21688,24,-12.779882389526374,,-70.56311472523048,,0,27.0,1160.1,1266.4,-106.30000000000018,-6.3,0.4755152,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5632212474343,-12.78005334502406]}"
753,352,13.590263,6316,7525,6316,7525,12921,2467,6865,41,-13.091597793115849,,-70.44992699943143,,0,-1.5,1160.1,1266.4,-106.30000000000018,15.0,8.092767,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44951739951901,-13.091502551718708]}"
754,232,49.212914,17024,2894,49221,17024,0,22840,19143,42,-13.06824159572874,,-69.91902266651678,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.3289837,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91873066606563,-13.06817015133865]}"
755,257,37.420563,18201,4420,40065,18201,0,20630,18508,31,-13.061953388739903,,-70.00346430322402,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.6853611,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00309397106564,-13.06161792279687]}"
756,277,22.750603,19302,21808,19302,24373,31005,0,9592,24,-12.689152545830302,,-70.21995828669682,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.1146104,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22013526685869,-12.68910207498804]}"
757,236,79.90223,15998,15962,44255,15998,29047,8736,4714,34,-12.743051462877474,,-69.97651484470043,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.4995198,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97612646634941,-12.743004913445885]}"
758,271,36.638657,7684,1392,7684,32753,7398,4759,11150,31,-12.681067708273227,,-70.47418151210265,,0,18.0,1160.1,1266.4,-106.30000000000018,15.5,8.642307,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47450365632672,-12.681031699667072]}"
759,248,77.007324,7780,8933,7780,33824,19605,8274,1816,21,-12.610999116111904,,-70.31428139152938,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,3.378568,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.31448825775212,-12.611081922047596]}"
760,264,114.01824,6797,6877,51827,6797,21864,5221,8526,24,-12.826594784300589,,-69.89297152327732,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.3909631,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89269040627909,-12.826303925050524]}"
761,363,107.38813,3389,10309,3389,8872,23819,3942,13982,41,-12.909239790439585,,-70.39512976710013,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.958006,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39510278248667,-12.909550269555988]}"
762,268,101.02024,8246,0,8193,35675,4492,4495,9959,31,-12.658609826170238,,-70.48855455664857,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.92740995,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48818330974511,-12.658445430674966]}"
763,253,102.67593,15952,2597,46871,15952,0,22452,17653,24,-13.057461812319307,,-69.94148054861978,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.0589215,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94165656041622,-13.057780252333908]}"
764,289,19.703547,0,7423,0,24990,14971,3522,12109,42,-12.726881787763322,,-70.41399438806664,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.6641161,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41426701532367,-12.727193984954857]}"
765,296,28.077791,16832,0,16832,27250,7266,1060,15450,34,-12.840967828846502,,-70.55682651824165,,0,26.0,1160.1,1266.4,-106.30000000000018,42.4,1.3283607,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55724102606891,-12.841107467687436]}"
766,250,74.57582,8425,0,50673,8425,4298,14222,11365,41,-12.987393220157983,,-69.90195467611852,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,3.656264,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90183681389509,-12.987396992419997]}"
767,249,94.58263,9937,0,50296,9937,2509,15995,12574,34,-13.002664579988016,,-69.90824288310735,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.47593853,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90825577149141,-13.003107188495397]}"
768,294,89.09485,20615,1101,20529,44336,0,9977,13593,31,-12.65411824974964,,-70.60264059773174,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.66401875,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60304746706238,-12.653981828891608]}"
769,283,101.56112,11914,15988,11914,16084,29385,5349,17756,24,-12.7673059755487,,-70.27206057317576,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.66417056,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27162902517016,-12.76697374846407]}"
770,215,2.4468539,16199,220,56096,16199,0,18492,19411,42,-13.046682028909872,,-69.85793722719666,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.6853286,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.858337417771,-13.046677549529427]}"
771,254,32.830708,6111,0,34585,6111,6910,7903,5925,41,-12.948765662940843,,-70.04478680629352,,0,414.0,1160.1,1266.4,-106.30000000000018,-119.3,1.958302,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04495108979158,-12.948344835403669]}"
772,234,72.441185,20857,20806,44649,20857,34366,12519,5029,24,-12.69454243753502,,-69.98190473640516,,0,11.0,1160.1,1266.4,-106.30000000000018,2.8,2.8872023,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98146848766127,-12.694973703403653]}"
773,272,87.34605,9354,9306,18244,9354,25324,689,16281,41,-12.829289730152947,,-70.20378861158267,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.3283291,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20394591538897,-12.829131695649911]}"
774,287,88.78146,5574,16190,5574,20044,22376,6558,15376,24,-12.745746408729833,,-70.33584095834824,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.0421436,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33617676824926,-12.745499953892518]}"
775,237,52.448692,13690,13594,28308,13690,26434,8100,7317,41,-12.777187443674016,,-70.11844865959132,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.95095444,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11830562343181,-12.776889606402108]}"
776,314,94.59494,10178,8208,10178,20875,16788,3447,20073,24,-12.826594784300589,,-70.46699498982969,,0,1.0,1160.1,1266.4,-106.30000000000018,-0.2,1.4999702,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46705290699009,-12.826168035337123]}"
777,363,113.58931,695,2282,7369,695,13482,7014,9652,31,-13.00985110226097,,-70.3385359042006,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,27.324024,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33896008209604,-13.00965111841255]}"
778,235,109.09552,15025,0,56770,15025,354,16857,18384,31,-13.03230898436396,,-69.85344565077607,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.65634,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85303239527741,-13.032589904396572]}"
779,303,86.33564,21872,0,21872,36458,2113,10306,16039,41,-12.832882991289425,,-70.64845467722184,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.0,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64811506457781,-12.832959867058182]}"
780,264,5.606783,22251,0,22251,38096,8190,2379,23105,31,-12.753831246286907,,-70.61521701170942,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.7009538,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61500013949681,-12.753707383625109]}"
781,242,100.36797,28006,28056,28006,28113,39758,9666,7939,34,-12.63705025935137,,-70.13102507356899,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.083413,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13095235185219,-12.637147378103956]}"
782,248,75.95082,7160,7129,39184,7160,21347,3505,5086,34,-12.815815000891154,,-70.01244745606522,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.4999104,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01261656348915,-12.816104626098047]}"
783,240,17.158041,10742,10710,41171,10742,24389,4421,4664,21,-12.78617059651521,,-69.9980744115193,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,6.068422,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99812734107077,-12.786593917563945]}"
784,247,94.52879,8076,7995,37999,8076,22728,1638,3544,24,-12.804136902197602,,-70.02502387004289,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.9142615,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0252838515564,-12.804392004102617]}"
785,227,8.71275,11025,10948,34717,11025,25500,2861,2861,41,-12.778085758958134,,-70.05915985083944,,0,21.0,1160.1,1266.4,-106.30000000000018,-5.8,3.6029398,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05889439427217,-12.778219632234995]}"
786,260,66.19534,10959,10867,27038,10959,23697,7112,7482,24,-12.80503521748172,,-70.12563518186427,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.92740995,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12561692339986,-12.805338546434871]}"
787,267,100.23025,22212,23698,22212,27683,33744,3535,6894,34,-12.660406456738478,,-70.18851725175264,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.9957798,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18823371190305,-12.660495775141097]}"
788,242,104.32222,15947,15911,42784,15947,29558,7967,6013,34,-12.738559886456876,,-69.99088788924635,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.9961503,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99075586257092,-12.7388817881065]}"
789,317,104.52663,25677,0,25677,40730,6056,12392,19196,24,-12.815815000891154,,-70.6834889733025,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.7012458,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68337736400005,-12.816194457272513]}"
790,286,74.642426,5325,15879,5325,20198,22086,6280,15165,24,-12.744848093445713,,-70.3385359042006,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.8504019,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33893541959054,-12.744672346189766]}"
791,257,35.895866,18445,4897,40624,18445,0,21036,18794,41,-13.064648334592263,,-69.9980744115193,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.0,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99812474855378,-13.064349582043876]}"
792,375,110.47598,13960,0,13960,28871,1719,2431,9718,21,-12.884985277768358,,-70.59545407545879,,0,31.5,1160.1,1266.4,-106.30000000000018,0.9,6.8543835,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59510448997463,-12.88481288034748]}"
793,233,67.46716,24915,24816,38335,24915,39642,15855,6820,21,-12.649626673329044,,-70.03760028402056,,0,14.5,1160.1,1266.4,-106.30000000000018,-3.3,0.95047617,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03736920215897,-12.649734054771926]}"
794,249,69.615654,6745,0,45318,6745,5395,14128,7981,42,-12.969426914475592,,-69.94866707089272,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.3287117,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94823723278192,-12.969329488473072]}"
795,335,73.77327,19093,492,19126,31301,0,10641,11242,31,-12.906544844587227,,-70.68438728858662,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,8.572515,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68397953019729,-12.906492917322833]}"
796,259,99.79303,16171,16133,29638,16171,29428,9133,8566,41,-12.74754303929807,,-70.11126213731836,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.7523682,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11154530566456,-12.747624240045452]}"
797,267,24.929512,8269,0,25461,8269,8024,10079,13730,42,-12.989189850726223,,-70.13910991112607,,0,48.5,1160.1,1266.4,-106.30000000000018,19.1,2.3565464,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13916327239698,-12.989448893059588]}"
798,269,74.40181,9586,0,31156,9586,3112,14217,11641,24,-12.997274688283298,,-70.08700762464713,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.423014,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0866455031172,-12.997268424803258]}"
799,284,75.95351,9211,17354,9211,17446,26721,8145,16934,34,-12.761916083843984,,-70.29811171641522,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.6548698,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29813099847829,-12.761962800807272]}"
800,240,83.35705,19479,19390,40380,19479,34051,10507,8106,34,-12.699932329239736,,-70.0205322936223,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.3385293,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02071846318414,-12.699708195149467]}"
801,284,4.129068,16322,0,23006,16322,5811,15130,21539,31,-13.061953388739903,,-70.16066947794494,,0,10.0,1160.1,1266.4,-106.30000000000018,-3.0,2.0841465,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16052047846766,-13.061772987401946]}"
802,369,85.5745,11128,3148,11219,16116,6988,11670,7264,41,-13.035902245500438,,-70.63048837153944,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,3.3283381,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63036389704874,-13.035915757222465]}"
803,257,78.25699,6075,6075,30037,6075,18785,4872,5714,34,-12.84276445941474,,-70.09239751635185,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.6642726,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0926102804294,-12.842366232951127]}"
804,232,99.34171,15168,15277,53510,15168,28760,4188,8014,24,-12.74844135458219,,-69.89027657742496,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.042146,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89020713424284,-12.748733078856143]}"
805,251,95.92602,2055,0,46294,2055,9952,12545,3873,34,-12.928104411406094,,-69.93609065691506,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.0423008,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93646606200909,-12.927870891972816]}"
806,298,97.37714,622,7166,622,24756,15157,3302,12667,24,-12.73137336418392,,-70.41758764920311,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.4699075,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41732700039441,-12.73097459154697]}"
807,266,98.08271,4969,4922,24710,4969,17963,5512,9528,24,-12.866120656801847,,-70.13731328055783,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.0,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13722148401675,-12.866045655259775]}"
808,251,109.55781,9309,9403,50289,9309,23194,5923,5740,24,-12.80773016333408,,-69.9109378289597,,0,-8.0,1160.1,1266.4,-106.30000000000018,4.8,0.46373534,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9111443451705,-12.807795355213406]}"
809,370,101.80904,13691,0,13691,27584,3248,1392,10506,11,-12.88049370134776,,-70.58108103091287,,0,15.0,1160.1,1266.4,-106.30000000000018,-4.5,5.357294,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58070548029278,-12.880832349515758]}"
810,248,12.754721,98,0,40588,98,12329,5887,1122,31,-12.895765061177793,,-69.98819294339398,,0,62.0,1160.1,1266.4,-106.30000000000018,-18.0,2.9986303,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9877745973482,-12.895674678260376]}"
811,251,49.980846,10335,0,46198,10335,2363,17206,11824,21,-13.004461210556254,,-69.94687044032449,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,3.5418475,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9469879173334,-13.00459630816585]}"
812,301,100.56419,11907,0,25923,11907,6102,12990,16897,21,-13.022427516238645,,-70.14360148754666,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.3288566,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14346479466694,-13.022791601214843]}"
813,240,89.798584,9983,10090,53638,9983,24142,2567,8225,31,-12.795153749356405,,-69.88219173986789,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.4997998,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88235514704506,-12.795415594522652]}"
814,277,49.663654,10155,10061,11280,10155,30716,3413,23218,21,-12.82210320787999,,-70.26846731203928,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.47559482,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26886461574165,-12.822045791369955]}"
815,253,101.239456,2266,2370,53197,2266,18003,4566,9139,24,-12.865222341517729,,-69.87500521759493,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.951286,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87541097402485,-12.865422870479339]}"
816,275,91.83549,15571,15442,18422,15571,31037,793,17225,34,-12.770899236685178,,-70.21097513385563,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.1151602,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21085655813945,-12.77132783364854]}"
817,258,81.123505,556,0,30914,556,11780,5119,2468,21,-12.904748214018987,,-70.0762278412377,,0,-7.5,1160.1,1266.4,-106.30000000000018,8.1,0.46373534,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.076289803938,-12.904547738984459]}"
818,263,112.87544,24050,23998,29282,24050,37562,9958,11965,24,-12.674779501284391,,-70.12563518186427,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.3384423,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1255924783098,-12.674601308437296]}"
819,421,5.681844,8386,3443,8477,20592,8422,9216,2272,21,-12.9927831118627,,-70.61252206585705,,0,-2.0,1160.1,1266.4,-106.30000000000018,5.3,8.613497,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61238079075548,-12.992367701155775]}"
820,263,87.32252,14324,969,35287,14324,0,16803,14665,31,-13.029614038511601,,-70.0528716438506,,0,12.0,1160.1,1266.4,-106.30000000000018,-3.6,2.3567975,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05331484018652,-13.02995448762311]}"
821,231,58.156433,15141,0,55816,15141,278,17601,18370,31,-13.037698876068676,,-69.86153048833313,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,4.399127,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86190403952023,-13.037985606746206]}"
822,319,103.509636,18922,0,23268,18922,3697,15289,23372,31,-13.08620790141113,,-70.15527958624023,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,6.3914695,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1556542394636,-13.086205491161111]}"
823,252,102.70235,8574,8585,41985,8574,21571,5761,4803,24,-12.811323424470558,,-69.98729462810986,,0,0.0,1160.1,1266.4,-106.30000000000018,5.0,0.92740995,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98744383648695,-12.811046550155538]}"
824,245,26.080263,11632,11606,30142,11632,24736,5733,4920,21,-12.788865542367569,,-70.09958403862481,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,8.3280945,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09928907324723,-12.788904086523305]}"
825,342,111.94393,11744,0,20793,11744,10938,11809,20547,21,-13.022427516238645,,-70.19390714345735,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,9.607703,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19408523537372,-13.022563419329076]}"
826,269,82.89605,5337,0,27640,5337,7585,10414,9577,41,-12.963138707486756,,-70.11126213731836,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.95165825,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11111285875924,-12.963531687007835]}"
827,377,86.38328,3919,6917,3936,22834,11359,4489,3127,31,-12.975715121464429,,-70.5640130405146,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,6.1714573,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56360600138989,-12.975852011091071]}"
828,302,104.53184,25332,0,25332,38228,6142,7727,20065,24,-12.794255434072287,,-70.64575973136948,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,0.6642065,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64537792897892,-12.794468913283078]}"
829,312,99.48529,19651,0,19651,31505,5168,5297,16105,24,-12.826594784300589,,-70.59365744489054,,0,315.0,1160.1,1266.4,-106.30000000000018,-94.2,2.8205483,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59335291195578,-12.826246644131814]}"
830,284,78.176186,12976,0,12976,31372,11807,622,19898,31,-12.751136300434549,,-70.52987705971806,,0,-10.0,1160.1,1266.4,-106.30000000000018,37.6,6.3372793,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52988858638386,-12.750959298611956]}"
831,256,95.3164,14689,14620,33502,14689,28909,6581,6508,41,-12.74754303929807,,-70.07532952595358,,0,10.5,1160.1,1266.4,-106.30000000000018,3.4,2.5501575,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07562255519443,-12.747501525171623]}"
832,293,108.41531,9268,10918,9268,11006,31882,2959,23460,21,-12.821204892595873,,-70.28733193300579,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.9920161,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28737671752712,-12.820870951953717]}"
833,315,107.53328,21436,4361,21346,47146,0,12889,12340,31,-12.624473845373696,,-70.6098271200047,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,1.9141781,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6100424981902,-12.624379760003082]}"
834,365,29.634165,139,2412,4699,139,9337,2588,6005,21,-13.04847865947811,,-70.35111231817828,,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,5.3253794,0,0,2016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35106631533104,-13.048914213516742]}"
